dataset,full_evidence_delta,gated_full_evidence,gated_graph_actions,hybrid_full_evidence,query_id,question_type,support_count,support_recall_delta
2wiki,0.0,0.0,2.0,0.0,582f4d4c0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5839dbac0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,583a6e45085c11ebbd5cac1f6bf848b6,bridge_comparison,4,-0.25
2wiki,0.0,0.0,0.0,0.0,583b8ccc0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,583d12bc096b11ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5847c3d40bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,584c32d0095f11ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,2.0,1.0,584ec9960bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,585350a008a211ebbd7aac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5854d5380bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,585544fe08dd11ebbd9dac1f6bf848b6,bridge_comparison,4,0.0
2wiki,1.0,1.0,2.0,0.0,5860258c0bde11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,5878ad300bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,588039620bd911eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,588ade020bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,588e418808d711ebbd9aac1f6bf848b6,bridge_comparison,4,0.0
2wiki,1.0,1.0,2.0,0.0,5896e7a80bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,5898ba4b08f611ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5898d4e60bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,1.0,0.0,58a0b3480bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,58b1f1c20bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,58b2f61c08cb11ebbd92ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,58b6a4780bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,2.0,1.0,58bf032308c811ebbd91ac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,2.0,0.0,58ca5df40bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,58e1e1aa0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,58e236320baf11ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,2.0,0.0,58ea00460bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,58ec780e0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,1.0,0.0,58efdbc20bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,58f2b8d1088111ebbd6dac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,58f6d60a0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,58fc0ad5089011ebbd72ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,1.0,1.0,2.0,0.0,58fe56b80bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,2.0,1.0,5903a12e08cc11ebbd93ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5905858e08d911ebbd9cac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5913c73a088311ebbd6dac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,1.0,0.0,1.0,591d13b6085711ebbd5aac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,5922128608b511ebbd88ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,592a78ea0bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,59320d5a0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,593381a80bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,593584760bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,2.0,0.0,5936306c08ca11ebbd92ac1f6bf848b6,bridge_comparison,4,-0.25
2wiki,0.0,0.0,0.0,0.0,59364e060bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,1.0,0.0,5936b2920bb011ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,1.0,0.0,593715480bb011ebab90acde48001122,inference,2,0.5
2wiki,0.0,0.0,1.0,0.0,5937d2260bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,593a648c0bb011ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,1.0,0.0,593b0efa0bb011ebab90acde48001122,inference,2,0.5
2wiki,1.0,1.0,1.0,0.0,593d2a5a0bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,593e5cfa08be11ebbd8aac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,2.0,0.0,593e6e380bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,594ca25608df11ebbda0ac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,0.0,0.0,0.0,595209340bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5953e3b0091111ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,595420700bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5954fce4086711ebbd5eac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,0.0,0.0,0.0,5957ad7c08cb11ebbd92ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,59603ef00bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,59636dc20bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5965f45d089b11ebbd78ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5966c86408b411ebbd87ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,596c76bc08a311ebbd7bac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,59771aa8089511ebbd75ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,597a6ac20bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,597a839c0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,59864f69085511ebbd59ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,1.0,1.0,598bbba0093411ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,598bbba2093411ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5991f99608a511ebbd7dac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,2.0,0.0,59930a360bda11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,59945f46084c11ebbd56ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,599d95f808a811ebbd7fac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,59a1aeae0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,59a6e7020baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,59a723ca097711ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,59acfe98096c11ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,59ad2d780bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,59b369fd08f611ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,1.0,1.0,59c334ce090811ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,59d07e780bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,59d77245091711ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,59d8293408a311ebbd7bac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,59f069940bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,59f0b4d608b211ebbd85ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,59f6f19809ae11ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,59fdaaf20bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5a04c61108f011ebbda8ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5a0789e20bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5a0c9c7408c011ebbd8aac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5a12bbd80bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5a12f5f80bde11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,5a235bf00bd911eba7f7acde48001122,compositional,2,0.5
2wiki,1.0,1.0,2.0,0.0,5a260c380bde11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,5a2fe7100bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5a3102b8084c11ebbd56ac1f6bf848b6,bridge_comparison,4,0.25
2wiki,0.0,0.0,0.0,0.0,5a34b04e0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5a34bbda08ae11ebbd83ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5a3f89260bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5a4342620bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5a4826b00bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5a4bc28e0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5a53c90c0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,5a5718140bde11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,5a57cc400bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5a64415f086111ebbd5dac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5a64e06e08d411ebbd96ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5a6946880bde11eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,5a6978f60bde11eba7f7acde48001122,compositional,2,0.5
2wiki,1.0,1.0,2.0,0.0,5a7041840bdb11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,5a733ed40bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5a73c5a8099811ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,2.0,1.0,5a78c36a08a211ebbd7aac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5a79e5060bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5a7b4936088d11ebbd70ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,5a7f3e9d08e711ebbda6ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5a81ce5e088e11ebbd70ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,5a83ed2f086611ebbd5eac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5a8cbfba0bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5a9800ab089a11ebbd77ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,5a9ba39608ad11ebbd83ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,5a9ca2660bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5aa25a540bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5aa6b82e0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5aafa7d60bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5ab4cf680bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5ab73ef109b411ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5ac0a1d6086f11ebbd62ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5ac1f04908d311ebbd96ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5acc6e480bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,1.0,1.0,5addcea4096311ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5ae28abd09c611ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,5aebb9af08c511ebbd8eac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5af9cb300bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5affe63d08f311ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5b008f3a08d111ebbd95ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,5b04767e0bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b120c68089711ebbd77ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,5b168cd8089811ebbd77ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5b1bea1e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b1e1f240bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,5b2359b00bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5b2491a1092b11ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b26f019087611ebbd67ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5b43e68c086211ebbd5dac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5b44ffb00bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5b522cbd089711ebbd77ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5b539d9b087b11ebbd68ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5b58df3008e211ebbda3ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,5b5dbeb20bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b5ee1160bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b5f44080bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b60c0f80bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b6226b40bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,1.0,0.0,5b637e060bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b63d40a0bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,2.0,1.0,5b647fd60bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,1.0,0.0,5b64d94a0bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,1.0,0.0,5b6a25d00bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5b6ac8b7096511ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5b6ae4bc08e911ebbda7ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,5b6b8c02089711ebbd77ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5b6fc7880bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5b721994092e11ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,5b765c96089611ebbd76ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,5b7b056a0bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b7dbbf40bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,2.0,1.0,5b7e5e9c097011ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5b802d5c0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5b8ff9cc08d111ebbd95ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,5b95df0c0bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5ba83f9a08af11ebbd83ac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,2.0,0.0,5ba8454a0bdd11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,5baaafa8084a11ebbd56ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5bab48ec0bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5bb4b70e0baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5bb8eae8092111ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5bb944fa094b11ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5bbe52ec08e311ebbda4ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5bbff10e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5bd4a04108f911ebbdaaac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,5bd4d98a0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,5bdd3aec087d11ebbd6aac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5bdf178208e011ebbda1ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,2.0,0.0,5be99b900bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5bec3cd408a711ebbd7fac1f6bf848b6,bridge_comparison,4,-0.25
2wiki,0.0,1.0,0.0,1.0,5bf96996085111ebbd58ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,2.0,0.0,5c049120088511ebbd6dac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,0.0,1.0,5c04f9c00bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,1.0,1.0,5c0983a1094611ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c09ba740bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c0c69f80bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,5c0e77a60bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,1.0,1.0,5c0ee543084b11ebbd56ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c1a6a4008d011ebbd95ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5c2541900bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c27ead408b311ebbd86ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,1.0,2.0,1.0,5c2a37a20bd911eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,1.0,1.0,5c2e60260bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5c337e220bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5c3b5e41095611ebbdaeac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5c40bbf00bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5c431fc0084a11ebbd56ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,0.0,0.0,5c539c02084e11ebbd56ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,2.0,0.0,5c544bc20bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5c67a4c00bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,2.0,1.0,5c67e3820bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c67fb8c0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5c6b462d097f11ebbdb0ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5c73049b08f111ebbda8ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5c77f7ed08ac11ebbd82ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5c7842780baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c78c7a20baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c7bfec8084d11ebbd56ac1f6bf848b6,bridge_comparison,4,0.0
2wiki,0.0,0.0,1.0,0.0,5c7ce15a0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c7f95280baf11ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,1.0,0.0,5c82bfe20bdb11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c83d5960bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c8c93ae0baf11ebab90acde48001122,inference,2,0.0
2wiki,1.0,1.0,1.0,0.0,5c969b0e0bde11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,1.0,0.0,5c9e1bf60bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5c9e73200bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5c9ef1d80bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5ca68dee08b811ebbd88ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5ca89cca08c111ebbd8bac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,1.0,0.0,5ca93c720bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5cad7ed608a111ebbd79ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5cadf57a0bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5caebdca0bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5caef2f8096411ebbdafac1f6bf848b6,comparison,2,0.0
2wiki,0.0,1.0,0.0,1.0,5cafe1780bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5cb1c0100bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5cb4d8ae0bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5cb52f660bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5cb7bdda0bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,0.0,0.0,0.0,5cb814860bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,1.0,1.0,5cbd40a7090111ebbdadac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5cbf94880bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5cbfe404087411ebbd67ac1f6bf848b6,comparison,2,0.0
2wiki,0.0,0.0,0.0,0.0,5cc01ab60bb011ebab90acde48001122,inference,2,0.0
2wiki,0.0,1.0,0.0,1.0,5cc0a8e0086911ebbd5eac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,2.0,0.0,5cc31ed00bda11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,1.0,0.0,1.0,5cc3fdaf08c711ebbd91ac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,1.0,0.0,5cc7e4f20bd911eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,2.0,0.0,5cc9884e0bdd11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5ccddbfa0bd911eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,5cce8eec0bde11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,2.0,0.0,5ccecf240bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,5cd23bea0bda11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5cd2d10c0bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,2.0,0.0,5cd30b020bd911eba7f7acde48001122,compositional,2,0.0
2wiki,1.0,1.0,1.0,0.0,5cd6974c0bdc11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,5ce949960bdc11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,0.0,1.0,5cefd79608a211ebbd7aac1f6bf848b6,comparison,2,0.0
2wiki,1.0,1.0,1.0,0.0,5cf20fd40bde11eba7f7acde48001122,compositional,2,0.5
2wiki,0.0,0.0,0.0,0.0,5cf45e6a0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,1.0,2.0,1.0,5cf49ace0bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,1.0,0.0,5cfd6cd00bde11eba7f7acde48001122,compositional,2,0.0
2wiki,0.0,0.0,0.0,0.0,5d000d7908be11ebbd8aac1f6bf848b6,bridge_comparison,4,0.0
